method,case_id,category,event_name,context,tags,input_local_date,input_local_time,input_zone_key,input_offset,input_utc_instant,input_recurrence,input_chars,expected_status,expected_ok,expected_local_preserved,expected_utc_derived,expected_gap_fold,expected_recurrence_ok,actual_ok,actual_local_preserved,actual_utc_derived,actual_gap_detected,actual_fold_detected,actual_recurrence_ok,actual_all_day_ok,actual_display_preserved,actual_grouping_differs,actual_zone_valid,correct,fail_reason,expected_fail_naive,elapsed_ms,output_chars,note
gap_and_fold_caveat_detector,C025,dateline_caveat,Toy Store Opening,future_human_schedule,"zone_id_preserved,business_rule_needed",2026-06-15,12:00:00,Pacific/Apia,,,one_time_event,429,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,0.885259,128,no gap/fold
gap_and_fold_caveat_detector,C026,fixed_offset,Demo Office Hours,future_human_schedule,"fixed_offset_caveat,offset_only_caveat",2026-06-15,10:00:00,,+02:00,,one_time_event,421,success,False,False,False,False,,False,False,False,False,False,,,,,,True,,False,0.010033,123,n/a
gap_and_fold_caveat_detector,C027,invalid_zone,Synthetic Reminder,invalid_input,invalid_zone,2026-06-15,10:00:00,Fake/Nowhere,,,one_time_event,390,error,False,False,False,False,,False,False,False,False,False,,,,,,True,,False,1.467379,132,invalid zone
gap_and_fold_caveat_detector,C028,naive_negative,Example Standup,invalid_input,naive_datetime_negative,2026-06-15,10:00:00,,,,one_time_event,390,error,False,False,False,False,,False,False,False,False,False,,,,,,True,,False,0.010672,123,n/a
gap_and_fold_caveat_detector,C029,aware_positive,Test Conference,past_log_instant,"aware_datetime,utc_good_for_past_instant",2025-12-01,15:00:00,UTC,,2025-12-01T15:00:00+00:00,one_time_event,437,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,0.063092,128,no gap/fold
gap_and_fold_caveat_detector,C030,round_trip,Fictional Backup Window,past_log_instant,"aware_datetime,utc_good_for_past_instant,zone_id_preserved",2024-01-15,12:00:00,Europe/Paris,,,one_time_event,448,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,0.056846,128,no gap/fold
gap_and_fold_caveat_detector,C031,local_to_utc_policy,Toy Store Opening,future_human_schedule,"fold_time,fold_policy_needed,business_rule_needed",2026-11-01,01:30:00,America/New_York,,,one_time_event,446,success,True,True,True,True,,True,True,True,False,True,,,,,,True,,False,0.056783,154,gap/fold detected – policy_needed
gap_and_fold_caveat_detector,C032,recurring_local_stable,Demo Office Hours,recurring_meeting,"recurrence_not_duration,weekly_dst",2026-02-15,09:00:00,America/New_York,,,weekly_same_local_time,440,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,0.05614,128,no gap/fold
gap_and_fold_caveat_detector,C033,recurring_naive_drift,Synthetic Reminder,recurring_meeting,recurrence_not_duration,2026-02-15,09:00:00,America/New_York,,,add_168_hours,418,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,0.066328,128,no gap/fold
gap_and_fold_caveat_detector,C034,sorting_grouping,Example Standup,display_grouping,"sorting_grouping_caveat,midnight_boundary",2026-06-01,23:30:00,Asia/Tokyo,,,one_time_event,424,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,0.826077,128,no gap/fold
gap_and_fold_caveat_detector,C035,same_day_viewer,Test Conference,display_grouping,sorting_grouping_caveat,2026-06-01,01:00:00,America/Los_Angeles,,,one_time_event,411,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,1.169153,128,no gap/fold
gap_and_fold_caveat_detector,C036,eom_recurrence,Fictional Backup Window,recurring_meeting,"month_length_caveat,recurrence_not_duration",2026-01-31,10:00:00,UTC,,,month_end_caveat,428,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,0.059378,128,no gap/fold
gap_and_fold_caveat_detector,C037,leap_year,Toy Store Opening,future_human_schedule,"leap_year_caveat,date_not_instant",2028-02-29,12:00:00,UTC,,,one_time_event,409,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,0.056678,128,no gap/fold
gap_and_fold_caveat_detector,C038,month_length,Demo Office Hours,recurring_meeting,"month_length_caveat,recurrence_not_duration",2026-01-31,10:00:00,UTC,,,month_end_caveat,420,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,0.074702,128,no gap/fold
gap_and_fold_caveat_detector,C039,tz_abbrev_ambiguous,Synthetic Reminder,future_human_schedule,"timezone_abbreviation_caveat,display_loss",2026-06-15,10:00:00,America/Chicago,,,one_time_event,440,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,1.270928,128,no gap/fold
gap_and_fold_caveat_detector,C040,iso_offset_loses_zone,Example Standup,future_human_schedule,"offset_only_caveat,display_loss",2026-06-15,10:00:00,America/New_York,-04:00,,one_time_event,435,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,0.060963,128,no gap/fold
gap_and_fold_caveat_detector,C041,display_loss,Test Conference,display_grouping,display_loss,2026-06-15,10:00:00,Europe/Paris,,,one_time_event,390,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,0.057574,128,no gap/fold
gap_and_fold_caveat_detector,C042,local_preserved_utc_moves,Fictional Backup Window,future_human_schedule,"future_local_intent,zone_id_preserved",2026-10-15,09:00:00,America/New_York,,,one_time_event,448,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,0.058587,128,no gap/fold
gap_and_fold_caveat_detector,C043,utc_ordering_not_authority,Toy Store Opening,display_grouping,"sorting_grouping_caveat,future_local_intent",2026-09-10,14:00:00,Europe/Paris,,,one_time_event,440,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,0.05635,128,no gap/fold
gap_and_fold_caveat_detector,C044,business_rule_skipped,Demo Office Hours,future_human_schedule,"gap_time,business_rule_needed,fold_policy_needed",2026-03-08,02:30:00,America/New_York,,,one_time_event,446,error,True,True,False,True,,True,True,False,True,True,,,,,,True,"fold_detected: expected False, got True",False,0.055873,154,gap/fold detected – policy_needed
gap_and_fold_caveat_detector,C045,naive_fail_gap,Synthetic Reminder,future_human_schedule,"gap_time,business_rule_needed",2026-03-08,02:20:00,America/Chicago,,,one_time_event,417,error,True,True,False,True,,True,True,False,True,True,,,,,,True,"fold_detected: expected False, got True",False,0.055793,154,gap/fold detected – policy_needed
gap_and_fold_caveat_detector,C046,naive_fail_naive_dt,Example Standup,invalid_input,naive_datetime_negative,2026-06-15,10:00:00,,,,one_time_event,395,error,False,False,False,False,,False,False,False,False,False,,,,,,True,,False,0.007759,123,n/a
gap_and_fold_caveat_detector,C047,naive_fail_offset_zone,Test Conference,future_human_schedule,"offset_only_caveat,fixed_offset_caveat",2026-06-15,10:00:00,,-05:00,,one_time_event,429,success,False,False,False,False,,False,False,False,False,False,,,,,,True,,False,0.00716,123,n/a
gap_and_fold_caveat_detector,C048,naive_fail_168h,Fictional Backup Window,recurring_meeting,recurrence_not_duration,2026-03-09,09:00:00,America/New_York,,,add_168_hours,417,success,True,True,True,False,,True,True,True,False,False,,,,,,True,,False,0.057692,128,no gap/fold
all_day_date_guard,C001,past_instant,Example Server Log Entry,past_log_instant,"utc_good_for_past_instant,aware_datetime",,,UTC,,2023-06-15T14:30:00+00:00,one_time_event,430,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.004523,110,not an all-day case
all_day_date_guard,C002,future_local,Example Standup,future_human_schedule,"future_local_intent,zone_id_preserved",2026-10-05,09:30:00,America/New_York,,,one_time_event,427,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.002504,110,not an all-day case
all_day_date_guard,C003,future_utc_only,Test Conference,future_human_schedule,utc_only_loses_context,2026-11-12,10:00:00,Europe/Paris,,2026-11-12T09:00:00+00:00,one_time_event,432,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001958,110,not an all-day case
all_day_date_guard,C004,future_local_preserved,Fictional Backup Window,future_human_schedule,"future_local_intent,zone_id_preserved",2026-09-20,02:00:00,America/Los_Angeles,,,one_time_event,448,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001684,110,not an all-day case
all_day_date_guard,C005,offset_only,Toy Store Opening,future_human_schedule,"offset_only_caveat,fixed_offset_caveat",2026-08-15,11:00:00,,-05:00,,one_time_event,420,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001804,110,not an all-day case
all_day_date_guard,C006,recurring_dst_spring,Demo Office Hours,recurring_meeting,"weekly_dst,recurrence_not_duration",2026-03-09,09:00:00,America/New_York,,,weekly_same_local_time,438,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.002089,110,not an all-day case
all_day_date_guard,C007,recurring_dst_fall,Synthetic Reminder,recurring_meeting,"weekly_dst,recurrence_not_duration,fold_time",2026-11-02,09:00:00,America/New_York,,,weekly_same_local_time,445,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.002064,110,not an all-day case
all_day_date_guard,C008,recurrence_duration_vs_calendar,Example Standup,recurring_meeting,recurrence_not_duration,2026-03-09,09:00:00,America/New_York,,,weekly_same_local_time,433,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.002017,110,not an all-day case
all_day_date_guard,C009,dst_gap,Test Conference,future_human_schedule,"gap_time,fold_policy_needed,business_rule_needed",2026-03-08,02:30:00,America/New_York,,,one_time_event,430,error,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001386,110,not an all-day case
all_day_date_guard,C010,dst_fold,Fictional Backup Window,future_human_schedule,"fold_time,fold_policy_needed,business_rule_needed",2026-11-01,01:30:00,America/New_York,,,one_time_event,441,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001796,110,not an all-day case
all_day_date_guard,C011,dst_fold_ambig,Toy Store Opening,future_human_schedule,"fold_time,fold_policy_needed",2026-11-01,01:15:00,America/New_York,,,one_time_event,417,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001565,110,not an all-day case
all_day_date_guard,C012,all_day_date,Demo Office Hours,all_day_event,"all_day_date,date_not_instant",2026-07-04,,,,,all_day_date,392,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.002238,110,date-only preserved
all_day_date_guard,C013,all_day_bad_range,Synthetic Reminder,all_day_event,"bad_end_of_day,date_not_instant",2026-07-04,00:00:00,America/New_York,,,all_day_date,419,error,False,False,False,,,False,False,False,False,False,,False,,,,True,,False,0.002507,112,bad 23:59:59 range
all_day_date_guard,C014,birthday_date_only,Example Birthday,all_day_event,"date_not_instant,all_day_date",1990-05-15,,,,,all_day_date,397,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001789,110,date-only preserved
all_day_date_guard,C015,midnight_boundary,Example Standup,display_grouping,"midnight_boundary,sorting_grouping_caveat",2026-06-01,00:15:00,Asia/Tokyo,,,one_time_event,425,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001537,110,not an all-day case
all_day_date_guard,C016,lunch_local,Test Conference,future_human_schedule,"future_local_intent,zone_id_preserved",2026-06-10,12:00:00,Europe/Paris,,,one_time_event,422,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001581,110,not an all-day case
all_day_date_guard,C017,global_webinar,Fictional Webinar,future_human_schedule,"zone_id_preserved,aware_datetime",2026-09-01,15:00:00,UTC,,,one_time_event,413,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001694,110,not an all-day case
all_day_date_guard,C018,floating_reminder,Toy Reminder,floating_reminder,"future_local_intent,business_rule_needed",2026-08-20,07:00:00,,,,one_time_event,415,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001887,110,not an all-day case
all_day_date_guard,C019,travel_reminder,Demo Office Hours,travel_caveat,"future_local_intent,business_rule_needed",2026-10-10,07:00:00,America/New_York,,,one_time_event,427,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001604,110,not an all-day case
all_day_date_guard,C020,backup_gap,Fictional Backup Window,backup_job,"gap_time,fold_policy_needed,business_rule_needed",2026-03-08,02:15:00,America/Los_Angeles,,,one_time_event,433,error,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.00174,110,not an all-day case
all_day_date_guard,C021,maintenance_fold,Synthetic Reminder,backup_job,"fold_time,fold_policy_needed",2026-11-01,01:45:00,America/Los_Angeles,,,one_time_event,412,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001676,110,not an all-day case
all_day_date_guard,C022,half_hour_offset,Example Standup,future_human_schedule,"non_hour_offset,zone_id_preserved",2026-06-15,14:00:00,Asia/Kolkata,,,one_time_event,423,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001484,110,not an all-day case
all_day_date_guard,C023,quarter_hour_offset,Test Conference,future_human_schedule,"non_hour_offset,zone_id_preserved",2026-06-15,10:00:00,Asia/Kathmandu,,,one_time_event,428,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.00144,110,not an all-day case
all_day_date_guard,C024,lord_howe,Fictional Backup Window,future_human_schedule,"non_hour_offset,zone_id_preserved",2026-06-15,10:00:00,Australia/Lord_Howe,,,one_time_event,431,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001363,110,not an all-day case
all_day_date_guard,C025,dateline_caveat,Toy Store Opening,future_human_schedule,"zone_id_preserved,business_rule_needed",2026-06-15,12:00:00,Pacific/Apia,,,one_time_event,429,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.00155,110,not an all-day case
all_day_date_guard,C026,fixed_offset,Demo Office Hours,future_human_schedule,"fixed_offset_caveat,offset_only_caveat",2026-06-15,10:00:00,,+02:00,,one_time_event,421,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001387,110,not an all-day case
all_day_date_guard,C027,invalid_zone,Synthetic Reminder,invalid_input,invalid_zone,2026-06-15,10:00:00,Fake/Nowhere,,,one_time_event,390,error,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001752,110,not an all-day case
all_day_date_guard,C028,naive_negative,Example Standup,invalid_input,naive_datetime_negative,2026-06-15,10:00:00,,,,one_time_event,390,error,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001522,110,not an all-day case
all_day_date_guard,C029,aware_positive,Test Conference,past_log_instant,"aware_datetime,utc_good_for_past_instant",2025-12-01,15:00:00,UTC,,2025-12-01T15:00:00+00:00,one_time_event,437,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001472,110,not an all-day case
all_day_date_guard,C030,round_trip,Fictional Backup Window,past_log_instant,"aware_datetime,utc_good_for_past_instant,zone_id_preserved",2024-01-15,12:00:00,Europe/Paris,,,one_time_event,448,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001557,110,not an all-day case
all_day_date_guard,C031,local_to_utc_policy,Toy Store Opening,future_human_schedule,"fold_time,fold_policy_needed,business_rule_needed",2026-11-01,01:30:00,America/New_York,,,one_time_event,446,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001595,110,not an all-day case
all_day_date_guard,C032,recurring_local_stable,Demo Office Hours,recurring_meeting,"recurrence_not_duration,weekly_dst",2026-02-15,09:00:00,America/New_York,,,weekly_same_local_time,440,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001451,110,not an all-day case
all_day_date_guard,C033,recurring_naive_drift,Synthetic Reminder,recurring_meeting,recurrence_not_duration,2026-02-15,09:00:00,America/New_York,,,add_168_hours,418,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001435,110,not an all-day case
all_day_date_guard,C034,sorting_grouping,Example Standup,display_grouping,"sorting_grouping_caveat,midnight_boundary",2026-06-01,23:30:00,Asia/Tokyo,,,one_time_event,424,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.0014,110,not an all-day case
all_day_date_guard,C035,same_day_viewer,Test Conference,display_grouping,sorting_grouping_caveat,2026-06-01,01:00:00,America/Los_Angeles,,,one_time_event,411,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001641,110,not an all-day case
all_day_date_guard,C036,eom_recurrence,Fictional Backup Window,recurring_meeting,"month_length_caveat,recurrence_not_duration",2026-01-31,10:00:00,UTC,,,month_end_caveat,428,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001712,110,not an all-day case
all_day_date_guard,C037,leap_year,Toy Store Opening,future_human_schedule,"leap_year_caveat,date_not_instant",2028-02-29,12:00:00,UTC,,,one_time_event,409,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.002081,110,not an all-day case
all_day_date_guard,C038,month_length,Demo Office Hours,recurring_meeting,"month_length_caveat,recurrence_not_duration",2026-01-31,10:00:00,UTC,,,month_end_caveat,420,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001746,110,not an all-day case
all_day_date_guard,C039,tz_abbrev_ambiguous,Synthetic Reminder,future_human_schedule,"timezone_abbreviation_caveat,display_loss",2026-06-15,10:00:00,America/Chicago,,,one_time_event,440,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001594,110,not an all-day case
all_day_date_guard,C040,iso_offset_loses_zone,Example Standup,future_human_schedule,"offset_only_caveat,display_loss",2026-06-15,10:00:00,America/New_York,-04:00,,one_time_event,435,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001478,110,not an all-day case
all_day_date_guard,C041,display_loss,Test Conference,display_grouping,display_loss,2026-06-15,10:00:00,Europe/Paris,,,one_time_event,390,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001511,110,not an all-day case
all_day_date_guard,C042,local_preserved_utc_moves,Fictional Backup Window,future_human_schedule,"future_local_intent,zone_id_preserved",2026-10-15,09:00:00,America/New_York,,,one_time_event,448,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001432,110,not an all-day case
all_day_date_guard,C043,utc_ordering_not_authority,Toy Store Opening,display_grouping,"sorting_grouping_caveat,future_local_intent",2026-09-10,14:00:00,Europe/Paris,,,one_time_event,440,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001409,110,not an all-day case
all_day_date_guard,C044,business_rule_skipped,Demo Office Hours,future_human_schedule,"gap_time,business_rule_needed,fold_policy_needed",2026-03-08,02:30:00,America/New_York,,,one_time_event,446,error,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001475,110,not an all-day case
all_day_date_guard,C045,naive_fail_gap,Synthetic Reminder,future_human_schedule,"gap_time,business_rule_needed",2026-03-08,02:20:00,America/Chicago,,,one_time_event,417,error,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.00151,110,not an all-day case
all_day_date_guard,C046,naive_fail_naive_dt,Example Standup,invalid_input,naive_datetime_negative,2026-06-15,10:00:00,,,,one_time_event,395,error,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001459,110,not an all-day case
all_day_date_guard,C047,naive_fail_offset_zone,Test Conference,future_human_schedule,"offset_only_caveat,fixed_offset_caveat",2026-06-15,10:00:00,,-05:00,,one_time_event,429,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001514,110,not an all-day case
all_day_date_guard,C048,naive_fail_168h,Fictional Backup Window,recurring_meeting,recurrence_not_duration,2026-03-09,09:00:00,America/New_York,,,add_168_hours,417,success,True,True,False,,,True,True,False,False,False,,True,,,,True,,False,0.001582,110,not an all-day case
local_vs_utc_grouping_demo,C001,past_instant,Example Server Log Entry,past_log_instant,"utc_good_for_past_instant,aware_datetime",,,UTC,,2023-06-15T14:30:00+00:00,one_time_event,430,success,False,False,False,,,False,False,False,False,False,,,,False,,True,,False,0.00317,103,n/a
local_vs_utc_grouping_demo,C002,future_local,Example Standup,future_human_schedule,"future_local_intent,zone_id_preserved",2026-10-05,09:30:00,America/New_York,,,one_time_event,427,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.037021,110,grouping demo
local_vs_utc_grouping_demo,C003,future_utc_only,Test Conference,future_human_schedule,utc_only_loses_context,2026-11-12,10:00:00,Europe/Paris,,2026-11-12T09:00:00+00:00,one_time_event,432,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.026848,110,grouping demo
local_vs_utc_grouping_demo,C004,future_local_preserved,Fictional Backup Window,future_human_schedule,"future_local_intent,zone_id_preserved",2026-09-20,02:00:00,America/Los_Angeles,,,one_time_event,448,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.024152,110,grouping demo
local_vs_utc_grouping_demo,C005,offset_only,Toy Store Opening,future_human_schedule,"offset_only_caveat,fixed_offset_caveat",2026-08-15,11:00:00,,-05:00,,one_time_event,420,success,False,False,False,,,False,False,False,False,False,,,,False,,True,,False,0.006645,103,n/a
local_vs_utc_grouping_demo,C006,recurring_dst_spring,Demo Office Hours,recurring_meeting,"weekly_dst,recurrence_not_duration",2026-03-09,09:00:00,America/New_York,,,weekly_same_local_time,438,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.023506,110,grouping demo
local_vs_utc_grouping_demo,C007,recurring_dst_fall,Synthetic Reminder,recurring_meeting,"weekly_dst,recurrence_not_duration,fold_time",2026-11-02,09:00:00,America/New_York,,,weekly_same_local_time,445,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.023538,110,grouping demo
local_vs_utc_grouping_demo,C008,recurrence_duration_vs_calendar,Example Standup,recurring_meeting,recurrence_not_duration,2026-03-09,09:00:00,America/New_York,,,weekly_same_local_time,433,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.023159,110,grouping demo
local_vs_utc_grouping_demo,C009,dst_gap,Test Conference,future_human_schedule,"gap_time,fold_policy_needed,business_rule_needed",2026-03-08,02:30:00,America/New_York,,,one_time_event,430,error,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.023124,110,grouping demo
local_vs_utc_grouping_demo,C010,dst_fold,Fictional Backup Window,future_human_schedule,"fold_time,fold_policy_needed,business_rule_needed",2026-11-01,01:30:00,America/New_York,,,one_time_event,441,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.022682,110,grouping demo
local_vs_utc_grouping_demo,C011,dst_fold_ambig,Toy Store Opening,future_human_schedule,"fold_time,fold_policy_needed",2026-11-01,01:15:00,America/New_York,,,one_time_event,417,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.022613,110,grouping demo
local_vs_utc_grouping_demo,C012,all_day_date,Demo Office Hours,all_day_event,"all_day_date,date_not_instant",2026-07-04,,,,,all_day_date,392,success,False,False,False,,,False,False,False,False,False,,,,False,,True,,False,0.001612,103,n/a
local_vs_utc_grouping_demo,C013,all_day_bad_range,Synthetic Reminder,all_day_event,"bad_end_of_day,date_not_instant",2026-07-04,00:00:00,America/New_York,,,all_day_date,419,error,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.02262,110,grouping demo
local_vs_utc_grouping_demo,C014,birthday_date_only,Example Birthday,all_day_event,"date_not_instant,all_day_date",1990-05-15,,,,,all_day_date,397,success,False,False,False,,,False,False,False,False,False,,,,False,,True,,False,0.001707,103,n/a
local_vs_utc_grouping_demo,C015,midnight_boundary,Example Standup,display_grouping,"midnight_boundary,sorting_grouping_caveat",2026-06-01,00:15:00,Asia/Tokyo,,,one_time_event,425,success,True,True,True,,,True,True,True,False,False,,,,True,,True,,False,0.025922,109,grouping demo
local_vs_utc_grouping_demo,C016,lunch_local,Test Conference,future_human_schedule,"future_local_intent,zone_id_preserved",2026-06-10,12:00:00,Europe/Paris,,,one_time_event,422,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.023236,110,grouping demo
local_vs_utc_grouping_demo,C017,global_webinar,Fictional Webinar,future_human_schedule,"zone_id_preserved,aware_datetime",2026-09-01,15:00:00,UTC,,,one_time_event,413,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.023067,110,grouping demo
local_vs_utc_grouping_demo,C018,floating_reminder,Toy Reminder,floating_reminder,"future_local_intent,business_rule_needed",2026-08-20,07:00:00,,,,one_time_event,415,success,False,False,False,,,False,False,False,False,False,,,,False,,True,,False,0.006527,103,n/a
local_vs_utc_grouping_demo,C019,travel_reminder,Demo Office Hours,travel_caveat,"future_local_intent,business_rule_needed",2026-10-10,07:00:00,America/New_York,,,one_time_event,427,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.022685,110,grouping demo
local_vs_utc_grouping_demo,C020,backup_gap,Fictional Backup Window,backup_job,"gap_time,fold_policy_needed,business_rule_needed",2026-03-08,02:15:00,America/Los_Angeles,,,one_time_event,433,error,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.022506,110,grouping demo
local_vs_utc_grouping_demo,C021,maintenance_fold,Synthetic Reminder,backup_job,"fold_time,fold_policy_needed",2026-11-01,01:45:00,America/Los_Angeles,,,one_time_event,412,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.022917,110,grouping demo
local_vs_utc_grouping_demo,C022,half_hour_offset,Example Standup,future_human_schedule,"non_hour_offset,zone_id_preserved",2026-06-15,14:00:00,Asia/Kolkata,,,one_time_event,423,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.916837,110,grouping demo
local_vs_utc_grouping_demo,C023,quarter_hour_offset,Test Conference,future_human_schedule,"non_hour_offset,zone_id_preserved",2026-06-15,10:00:00,Asia/Kathmandu,,,one_time_event,428,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.794971,110,grouping demo
local_vs_utc_grouping_demo,C024,lord_howe,Fictional Backup Window,future_human_schedule,"non_hour_offset,zone_id_preserved",2026-06-15,10:00:00,Australia/Lord_Howe,,,one_time_event,431,success,True,True,True,,,True,True,True,False,False,,,,True,,True,"grouping_differs: expected False, got True",False,1.072254,109,grouping demo
local_vs_utc_grouping_demo,C025,dateline_caveat,Toy Store Opening,future_human_schedule,"zone_id_preserved,business_rule_needed",2026-06-15,12:00:00,Pacific/Apia,,,one_time_event,429,success,True,True,True,,,True,True,True,False,False,,,,True,,True,"grouping_differs: expected False, got True",False,0.81935,109,grouping demo
local_vs_utc_grouping_demo,C026,fixed_offset,Demo Office Hours,future_human_schedule,"fixed_offset_caveat,offset_only_caveat",2026-06-15,10:00:00,,+02:00,,one_time_event,421,success,False,False,False,,,False,False,False,False,False,,,,False,,True,,False,0.00932,103,n/a
local_vs_utc_grouping_demo,C027,invalid_zone,Synthetic Reminder,invalid_input,invalid_zone,2026-06-15,10:00:00,Fake/Nowhere,,,one_time_event,390,error,False,False,False,,,False,False,False,False,False,,,,False,,True,,False,1.483627,103,err
local_vs_utc_grouping_demo,C028,naive_negative,Example Standup,invalid_input,naive_datetime_negative,2026-06-15,10:00:00,,,,one_time_event,390,error,False,False,False,,,False,False,False,False,False,,,,False,,True,,False,0.009789,103,n/a
local_vs_utc_grouping_demo,C029,aware_positive,Test Conference,past_log_instant,"aware_datetime,utc_good_for_past_instant",2025-12-01,15:00:00,UTC,,2025-12-01T15:00:00+00:00,one_time_event,437,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.02944,110,grouping demo
local_vs_utc_grouping_demo,C030,round_trip,Fictional Backup Window,past_log_instant,"aware_datetime,utc_good_for_past_instant,zone_id_preserved",2024-01-15,12:00:00,Europe/Paris,,,one_time_event,448,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.0251,110,grouping demo
local_vs_utc_grouping_demo,C031,local_to_utc_policy,Toy Store Opening,future_human_schedule,"fold_time,fold_policy_needed,business_rule_needed",2026-11-01,01:30:00,America/New_York,,,one_time_event,446,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.024771,110,grouping demo
local_vs_utc_grouping_demo,C032,recurring_local_stable,Demo Office Hours,recurring_meeting,"recurrence_not_duration,weekly_dst",2026-02-15,09:00:00,America/New_York,,,weekly_same_local_time,440,success,True,True,True,,,True,True,True,False,False,,,,False,,True,,False,0.025376,110,grouping demo
